rating,title,text,asin,parent_asin,timestamp,verified_purchase,helpful_vote,average_rating,main_category,rating_number,price,categories,features,description,images,user_id,Brand,Material,Capacity,Item Dimensions LxWxH,Special Feature,Product Dimensions,UPC,Scent,Number of Items,Unit Count,Item Volume,Item model number,Brand Name,Item Weight,Package Dimensions,Installation Type,Form Factor,Special Features,Color,Voltage,Shelves,Batteries Included?,Batteries Required?,Number Of Doors,Date First Available,Configuration,Number of Doors,Finish Type,Hair Type,Material Feature,Item Form,Material Type Free,Is Discontinued By Manufacturer,Manufacturer,Liquid Volume,Specialty,Package Information,Power Source,Recommended Uses For Product,Style,Age Range (Description),Included Components,Department,Product Benefits,Mounting Type,Skin Type,Package Type,Size,Pattern,Coverage,Occasion,Is Dishwasher Safe,Skin Tone,Plant or Animal Product Type,Expected Blooming Period,Product Care Instructions,Soil Type,Moisture Needs,Number of Pieces,Fabric Type,Ferrule Material,Extension Length,Closure Type,Use for,Type,Shape,Batteries,Connector Type,Exterior Finish,Thread Type,Item Package Quantity,Wattage,Light Color,Head Type,Battery Description,Water Resistance Level,Shade Material,Theme,Country of Origin,Manufacturer recommended age,Domestic Shipping,International Shipping,Flavor,Embellishment,Allergen Information,Number of Blades,Handle Material,Connectivity Technology,Compatible Devices,Keyboard Description,Item Firmness Description,Is Cordless?,Product Grade,Country/Region Of Origin,Sun Protection,Active Ingredients,Model Info,Part Number,Material Type,Sun Protection Factor,Towel form type,Servings per Container,Dosage Form,Tank Volume,Assembly Required,Surface Recommendation,Compatible Material,Dental Floss Type,Tea Variety,Control Method,Special Ingredients,Language,Model Name,Room Type,Surface Recommendation Ceramic,,"Shape Heart, Flower",Operation Mode,Number of Sets,Bristle Material,Light Source Type,Battery Life,Frame Material,Frame Type,Cartoon Character,Body Shape,Hand Orientation,Blade Material,Number of settings,Inner Material,Head Material,Number of pieces,Assembly required,Finish types,Warranty Description,Batteries required,Fragrance Concentration,Reusability,Surface Recommendation Nail,Shape Oblong,Primary Supplement Type,Full Cure Time,Blade Edge,Auto Shutoff,Wireless Communication Technology,Cable Feature,Specific Uses For Product,Sport,Band Width,Band Color,Band Material Type,Max Temperature Setting,Maximum Rotational Speed,Specification Met,Bottle Nipple Type,Filter Class,Is Electric,Seasons,Other display features,Compatible Phone Models,Heater Surface Material,Base Type,Switch Type,Item Hardness,Screen Size,Screen Surface Description,Shell Type,Handle Type,Number of Drawers,Package Weight,Output Current,Output Voltage,Sheet Count,Number of Compartments,Finish,Runtime,Metal Type,Surface Recommendation nail,Band Size,Bowl Material,Is Microwaveable,Maximum Weight Recommendation,Fill Material,Total USB Ports,Target Audience,Number Of Pockets,Human Interface Input,Wireless Communication Standard,Mounting Type Tabletop Mount,Number of Labels,Special features,Headphones Jack,Contact Material,Terminal,Percentage assay,"Material Leather, Polyvinyl Chloride",Back Style,Seat Material Type,Number of Speeds,Liquid Contents Description,Light Type,Bulb Shape Size,Sterility Rating,Controller Type,Paint Type,Manufacturer Part Number,Ply Rating,Lining Description,Pillow Type,Material Polyethylene,Shape Rectangular,Our Recommended age,Alcohol Content,Grit Number,Occupant Capacity,Orientation,Mounting Type Free Standing,Clarity,Number of Compartments 8,Bristle Type,title_cleaned,text_cleaned
3.0,Burns skin but a time-saver,this is really nice shaver.  The only problem I have is this burns my skin and my face is inflamed for several hours after using this.,B000FEF1VE,B000FEF1VE,2007-06-08 14:12:05.000,False,3,3.7,All Beauty,99,,[],"['New ergonomic design features rubber grips making it more comfortable and easier to use', 'Precision Cutting System: ultra thin heads with slots to shave long hairs and holes to shave the shortest stubble', 'Superior Lift & Cut Technology: dual blade system lifts hair to cut comfortably below skin level; stainless steel blades for comfortably close shaves', 'Patented Reflex Action Shaving System: automatically adjusts to every curve on your face for flexible, smoother shaving', 'Simply rinses clean under the tap']","['Product Description', ""The new Philips Norelco 7240XL shaving system uses Philips' core technology to provide the world's closest rotary shave."", 'Amazon.com', 'The new Philips Norelco 7240XL shaving system uses Philips’ core technology to provide the world’s closest rotary shave.', 'Precision Cutting System', '– Ultra thin heads with slots to shave long hairs and holes to shave the shortest stubble.', 'Patented Reflex Action® System', '– Automatically adjusts to every curve on your face for flexible, smoother shaving.', 'Individually Floating Heads', '– Align the razor-sharp blades closer to your skin for exceptional closeness.', 'Superior Lift and Cut® Technology', '– Dual blade system lifts hair to cut comfortably below skin level. Stainless steel blades for comfortably close shaves.', 'Simply Rinses Clean', '– Quick and easy!', 'Power System', '– Rechargeable Cordless for use anywhere. Power LED Charging and Battery Low Indicators. 8-Hour Full Charge for up to 25 minutes or 8 days of cordless shaving.', 'Other standard features include:', 'Spring Release, Full-width Trimmer.', 'Spring Release, Full-width Trimmer.', 'Automatic Worldwide Voltage.', 'Automatic Worldwide Voltage.', 'Hair Collection Chamber, Electronic On/Off Switch.', 'Hair Collection Chamber, Electronic On/Off Switch.', 'Rubber grips.', 'Rubber grips.', 'Precision trimmer.', 'Precision trimmer.', 'Protective Razor Cap, Coil Cord and Cleaning Brush. Every Philips Norelco shaver has a 60-Day Money-Back Guarantee and a Full Two-Year Warranty.  Compare Norelco Shavers 7110X 7140XL 7240XL 7180XL 8140XL 8160XLCC 9160XL 9170XLCC 9190XL Superior Lift and Cut ® technologyIndividually floating headsPrecision cutting systemEasily rinses cleanSpeedXL shaving systemAutomatic charging standJet clean and charge systemPersonal comfort control systemSmartTouch contour following systemMulti-function LCD displayReplacement Heads HQ8 HQ8 HQ8 HQ8 HQ9 HQ9 HQ9 HQ9 HQ9', 'Protective Razor Cap, Coil Cord and Cleaning Brush. Every Philips Norelco shaver has a 60-Day Money-Back Guarantee and a Full Two-Year Warranty.', 'Compare Norelco Shavers', '7110X', '7140XL', '7240XL', '7180XL', '8140XL', '8160XLCC', '9160XL', '9170XLCC', '9190XL', 'Superior Lift and Cut ® technology', 'Individually floating heads', 'Precision cutting system', 'Easily rinses clean', 'SpeedXL shaving system', 'Automatic charging stand', 'Jet clean and charge system', 'Personal comfort control system', 'SmartTouch contour following system', 'Multi-function LCD display', 'Replacement Heads', 'HQ8', 'HQ8', 'HQ8', 'HQ8', 'HQ9', 'HQ9', 'HQ9', 'HQ9', 'HQ9']",[],AG5JRMTNATIRVH6THXJSWELZGDXQ,,,,,,3 x 3 x 6 inches; 12.8 Ounces,075020202772,,,,,7240XL,,,,,,,,,,,,,,,,,,,,,Yes,Philips Norelco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,burns skin but a timesaver,this is really nice shaver  the only problem i have is this burns my skin and my face is inflamed for several hours after using this
2.0,They’re ok,Too thick on lashline,B07RX6429D,B07RX6429D,2019-10-10 21:50:22.018,True,0,2.8,All Beauty,292,,[],[],[],[],AGAKMWTVJK7B62ZSECOZ3GSDP2JQ,Naland,,,,,,746362811617,,,1.00 Count,,,,,5.5 x 5 x 1.4 inches; 4.8 Ounces,,,,,,,,,,,,,,,Latex Free,Pair,,,,,,,,,,,,,,Eyelash Glue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,theyre ok,too thick on lashline
1.0,No way!!!,"I bought this toothbrush three months ago and I have had so many problems with it stopping and starting. The batteries exploding and making this really digusting and probably quite toxic mess(battery acid and all). Save your money on this one. It was a nice idea, but no where near worth the 30.00 bucks.",B000FEIOHW,B000FEIOHW,2007-10-16 01:00:54.000,False,2,3.4,All Beauty,635,,[],"['Discontinued by Manufacturer', 'Patented sonic technology delivers a unique dynamic cleaning action for superior plaque reduction. Includes 1 e-Series brush head (standard)', 'Gentle comfortable, and effective, even for those with braces or brackets', 'High velocity bristle movement results in direct contact with each tooth to cover more area in less time', 'Includes a two-year limited warranty and two AA batteries', 'Battery-operated toothbrush is designed specifically for preteens and teens']","['Product Description', ""Improved Oral ExperiencePhilips Sonicare Xtreme Battery Toothbrush gives better plaque removal than traditional brushes. This toothbrush with advanced technology has a dynamic cleaning action that drives fluid between teeth, it helps clean difficult places in mouth too. It's also proven to be gentle on braces and brackets.Drives fluid between teethBetter plaque removalComes with smart timerThis toothbrush helps orthodontic patients with effective cleaning around bands, brackets and wires. It's also gentle on dental restorations such as veneers, crowns and fillings.Just For You: The entire familyA Closer Look: Philips Sonicare Xtreme Battery Toothbrush has an angled head and fluid driving technology that helps cleaning along the gum line. Moreover, its two-minute timer helps give your teeth the recommended brushing time.Get Started: Charge the brush and use after every meal or at least twice daily for better results."", 'From the Manufacturer', 'The', 'Philips Sonicare Xtreme Battery-Operated Toothbrush', 'improves oral health with a special emphasis on portability. Safe, comfortable, and effective, the Xtreme encourages healthy oral hygiene habits for life.', 'The Extreme e3000 is extremely portable.', 'Patented Technology and Dynamic Fluid Action', ""The Xtreme creates a dynamic fluid cleaning action that drives fluids deep into the tight spaces between your teeth. In fact, the patented sonic technology behind the Xtreme's cleaning action can actually make it easier to clean plaque along the gum line, which results in a cleaner, healthier mouth. A combination of high frequency and high amplitude bristle motions remove more plaque than a manual toothbrush. These bristles are also designed to be extra gentle on teeth and gums."", 'Safely and Effectively Improves Oral Health', ""Sonicare's dynamic cleaning action results in better plaque removal, improved gum health, and naturally whiter teeth. The uniquely angled brush head neck makes it easier to reach back teeth, removing plaque in those hard-to-reach areas. Easy and comfortable to use, thanks to the contoured brush head, the Xtreme also features a Smartimer that automatically shuts off after the two-minute dentist recommended brushing time."", ""What's in the Box"", 'One Philips Sonicare Xtreme Battery-Operated Toothbrush and two AA batteries.', 'HX3351/02 Xtreme Battery-Operated Toothbrush At a Glance:', 'Two-minute Smartimer ensures dentist-recommended brushing time', 'Two-minute Smartimer ensures dentist-recommended brushing time', 'Safe for use with braces', 'Safe for use with braces', 'Includes two AA batteries', 'Includes two AA batteries', 'Philips Sonicare Toothbrushes For Kids Essential Clean Whiter, Healthier Teeth Advanced Cleaning Gum Care Ultimate Cleaning Air Floss Sonicare for Kids Xtreme e3000Essence5600 EasyClean Healthy White 710 Healthy White R732 FlexCareR910 FlexCareRS930 FlexCare Plus Diamond Clean Air Floss Model # HX6311/02 HX3351/02 HX5610/01 HX6511/50 HX6711/02 HX6732/02 HX6911/02 HX6932/10 HX6972/10 HX9332/05 HX8111/02 Rechargeable An easier wayto floss • Battery• • • • • • • • Quadpacer For best results use your Philips Sonicare rechargeable toothbrush with Air Floss • • • • • • • • Brushing Modes Ages 4 - 7 CleanClean Clean Clean Clean Clean Clean Clean Clean Ages 7 - 10 Clean and White Clean and White White Sensitive Sensitive Sensitive Sensitive Sensitive Massage Massage Massage Go Care/Max Care Go Care/Max Care Refresh Polish Gum Care Gum Care Air & Microdroplet Technology Handles 1 11 1 1 1 1 1 1 1 Clean between all teeth in only 60 seconds with one teaspoon of water or mouthwash Included Brush Heads 2 11 1 1 2 1 2 2 2 UV Brush Head Sanitizer • • Travel Charger • • • • • Deluxe travel case with USB Charger Illuminated Display • •']",[],AFNQ47IKBM2N3PHDJL5UC5ONMZQA,PHILIPS,,,,Brushing Timer,1 x 1 x 10 inches; 8 Ounces,075020803337 885582058195 877775811328,,,,,HX3351,,,,,,,,,,,,,,,,,,,,,No,Philips Sonicare,,,,Battery Powered,,,Kid,,General Health and Beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extra Soft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no way,i bought this toothbrush three months ago and i have had so many problems with it stopping and starting the batteries exploding and making this really digusting and probably quite toxic messbattery acid and all save your money on this one it was a nice idea but no where near worth the 3000 bucks
5.0,Definitely works!,Definitely works! I saw results after the first time using it. The LED technology is really cool. I gonna by one for my sister who like coffee a little too much-and she'll thank me for it.,B00MC3M2WC,B00MC3M2WC,2015-06-23 19:55:53.000,False,0,3.8,All Beauty,28,,[],[],[],[],AHE6YJSSVKZ64OGQXFLGTZDVSOLQ,Bleach Pro Whitening,,,,,,,,,1.00 Count,,,,,,,,,,,,,,,,,,,,,Pen,,,,,,,,,,,"Teeth Whitening Gel, Syringe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unflavored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,definitely works,definitely works i saw results after the first time using it the led technology is really cool i gonna by one for my sister who like coffee a little too muchand shell thank me for it
5.0,as described,Absolutely love it this nail lamp is better than professional。Works perfectly! Highly recommended.,B085ZRVDKP,B085ZRVDKP,2020-07-21 09:08:15.839,True,0,4.3,All Beauty,621,,[],[],[],[],AF6K2FONJCS4USPXUMCXSI45DVXQ,AsperX,Gel,,8.9 x 8.03 x 4.33 inches,,"8.9""D x 8.03""W x 4.33""H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,as described,absolutely love it this nail lamp is better than professionalworks perfectly highly recommended
5.0,Awesome Polish,What a great deal!!!  I’ve been looking for some color change gel polish.  The colors are Perfect and it reall does change color when exposed to different temps!!  My FAV is the gray/Blk.  Ppl always compliment my nails.  Will purchase again!!!,B07PKGVMFH,B07PKGVMFH,2020-09-16 18:45:50.951,True,0,3.9,All Beauty,27,,[],[],[],[],AEZYELHOHEAC3M3IANY2C3KPNXJA,Senvenski,,,5.51 x 3.94 x 0.59 inches,,5.51 x 3.94 x 0.59 inches; 1.76 Ounces,608651745327,,,4.00 Count,,,,0.05 Kilograms,,,,,,,,,,,,,,Shimmery,,Non-Toxic,Gel,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,awesome polish,what a great deal  ive been looking for some color change gel polish  the colors are perfect and it reall does change color when exposed to different temps  my fav is the grayblk  ppl always compliment my nails  will purchase again
5.0,Curlers,They were just what I was looking for.  They were  like I had many years ago.,B003XKUGIA,B003XKUGIA,2016-06-22 22:27:28.000,True,1,4.1,All Beauty,176,5.15,[],[],[],[],AEPCP6ICDXUDT3JMPKO7YMZMWJDQ,,,,,,,727428133133,,,,,13313,,,6.61 x 2.83 x 0.94 inches; 0.32 Ounces,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,curlers,they were just what i was looking for  they were  like i had many years ago
5.0,Five Stars,Awesome. Just pump and swish.,B01DUYNJL4,B01DUYNJL4,2017-12-02 07:53:41.819,True,0,4.7,All Beauty,2578,6.91,[],[],['Pump for 1 L and 1.5 L Bottles'],[],AEUYIODCKDQ7QKQ3MNZIRA7OQK7Q,Nuonove,,,,,,,,,,,SG_B01DUYNJL4_US,,,11.97 x 3.94 x 1.89 inches; 1 Ounces,,,,,,,,,,,,,,,,Liquid,,No,Johnson & Johnson,1.5 Liters,,,,,,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,five stars,awesome just pump and swish
5.0,Items are exactly as described,"Very comfortable, not tight. Good quality, and they are so cute!",B088FNLZVD,B088FNLZVD,2020-09-19 18:48:20.883,True,0,4.3,All Beauty,16,,[],[],[],[],AHRKQYJRRL76RASWF25GFOJNP3TQ,None brand,,,51.6 x 51.6 x 12 inches,,51.6 x 51.6 x 12 inches; 3.21 Ounces,738630465103,,,,,,,,,,,,,,,,,,,,,,Straight,,Scrunchie,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,items are exactly as described,very comfortable not tight good quality and they are so cute
5.0,Gorgeous stencil plates,Loving it!,B07CBYQD3P,B07CBYQD3P,2018-08-03 15:04:06.256,True,0,3.7,All Beauty,115,,[],"['Package Contents:5 Pcs Born Pretty Nail Art Stamp Template', 'MANDALA SERIES Brand new mandala pattern designed by Born Pretty desinger will lead trend of this year,come and try it from your finger nails.', 'UNIQUE DESIGN Stamping plates designed by Born Pretty designer ensures your unique experience of nail art.', 'BETTER EFFECT Deep and precise carving give you better stamping effect than normal stamping plates.', 'RECOMMEND Using Born Pretty stamping nail polish together with the stamping plates will makes your nail more attractive.']",[],[],AG4MA4D3A3UHOWWZGACIUDIGHHRQ,,,,,,,,,,,,,,,6.42 x 6.34 x 0.35 inches; 2.93 Ounces,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous stencil plates,loving it
1.0,Not quite what I expected,Didn't expect it to be so small size.. ended up returning,B07N386QFD,B07N386QFD,2020-08-08 23:31:31.922,True,0,3.4,All Beauty,97,,[],[],[],[],AHOEY6KDHIETMYEGLL44CXGHERLA,Abitzon,,,,"Quick Dry,Peel Off,Long-lasting",,,,5,1 Fl Oz,,,,,6 x 2.9 x 1 inches; 4.8 Ounces,,,,,,,,,,,,,,,Non-Toxic,Liquid,,,,6 Milliliters,,,,,,Adult,,,,,,,,,,,,,,,,,,,,,,,,Gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not quite what i expected,didnt expect it to be so small size ended up returning
5.0,Feels like real hair,I was pleasantly surprised by the hairpiece and i purchased 2 more!,B08N4B8Z2N,B08N4B8Z2N,2021-01-28 15:58:45.840,True,0,3.6,All Beauty,13,,[],[],[],[],AHJBOGHZUOP6ULT4MDKT7KRCGOVA,FESHFEN,Synthetic,,,,,,,,,,,,,7.6 x 6.5 x 2.09 inches; 2.08 Ounces,,,,,,,,,,,,,,All,,,,,,,,,,,Messy Bun with Braids,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feels like real hair,i was pleasantly surprised by the hairpiece and i purchased 2 more
2.0,"I think that those razor blades look dangerous, though sandwiched, could still catch lose skin.","I think that those hidden razor blades look dangerous, and although sandwiched, could still catch lose skin, especially in sensitive areas such as underarms, legs. Am not going to use.",B019OAIT22,B019OAIT22,2020-01-06 22:33:13.631,False,0,3.4,All Beauty,197,3.99,[],"['The total length:18cm.Color:Random.', 'Razor combs are used to shorten, shape, and thin the hair.The safely shielded razor protects skin from being scratching.', 'Moderate to cut hair, comb hair knot, the minimum reduce the harm of pet hair,this comb can effectively solve the pet hair knot, fall off and other problems.', 'Professional quality!']","['The total length:18cm. Color:Random. Razor combs are used to shorten, shape, and thin the hair.The safely shielded razor protects skin from being scratching. Moderate to cut hair, comb hair knot, the minimum reduce the harm of pet hair,this comb can effectively solve the pet hair knot, fall off and other problems.']",[],AHYQNTRMIDV2ZBCR5KJJQY4JSPWQ,LILYS PET,,,,,,,,2,1.00 Count,,,,,7.48 x 2.09 x 0.39 inches; 0.88 Ounces,,,,,,,,,,,,,,All,,,,No,LILYS PET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i think that those razor blades look dangerous though sandwiched could still catch lose skin,i think that those hidden razor blades look dangerous and although sandwiched could still catch lose skin especially in sensitive areas such as underarms legs am not going to use
5.0,Works,"SEEMS TO WORK FINE,",B09NMD1MSM,B09NMD1MSM,2022-08-12 18:47:17.499,True,0,4.1,All Beauty,867,,[],[],[],[],AEROGMRDNM2AOHU63JOOPG3PXVPQ,Lume,,,,,2.25 x 1.25 x 4.5 inches; 4.16 Ounces,850030360328,,1,2.60 Ounce,2.6 Fluid Ounces,SSPS26CM0328,,,,,,,,,,,,,,,,,,"Gluten Free, Natural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,works,seems to work fine
5.0,... last me about a year and the quality is excellent. Will buy again next,these last me about a year and the quality is excellent. Will buy again next year,B000GBMYC0,B000GBMYC0,2014-08-04 01:52:20.000,True,0,4.7,All Beauty,2129,29.49,[],"['Replacement foil and cutter block for 360 Complete models 8995, 8985 and 8975', 'Braun recommends cleaning the foil and cutter block regularly']","['To bring back 100% shaving performance, replace your foil and cutterblock every 18 months. Change both parts at the same time for a closer shave with less skin irritation. This foil and cutterblock is for 360 Complete models 8995, 8985 and 8975.']",[],AHXHRHHS5EOQU57ZMUINA25JYXLQ,Braun,,,,,3.6 x 6.3 x 1.2 inches; 0.32 Ounces,069055838310,,,,,360 Complete 8000 CP,,,,,,,Black,,,,,,,,,,,,,,Yes,Braun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foil,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, last me about a year and the quality is excellent will buy again next,these last me about a year and the quality is excellent will buy again next year
4.0,Four Stars,I love the way it changes color so pretty,B01G3EYET4,B01G3EYET4,2016-12-23 11:22:03.000,True,2,3.5,All Beauty,166,,[],[],[],[],AHEWQWW4BQ2KYSGX2WGQRPGUDS3A,Belen,,,,,,794168032521,,1,1.00 Count,,,,,,,,,,,,,,,,,,,,,Gel,,No,,"0.25 Fluid Ounces, 7 Milliliters",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,four stars,i love the way it changes color so pretty
5.0,perfect for what I wanted,perfect for what I wanted.  Now I wont have run around looking for these and I get more than one for same price.,B00HY7S61W,B00HY7S61W,2015-06-09 15:05:44.000,True,1,3.9,All Beauty,23,,[],"['Quantity: 10 Pieces / Weight:1g', 'Mixed Style(10pc) are mixed with 1pc each in 10colors', 'Size:(approx) Rhinestone: 2mm; Round Base: 5mm; Plug: 1.2mm', 'Length:(approx) Whole: 10mm; Plug: 8mm', 'Material: Acrylic & CZ Crystal']",[],[],AEV72OI6GMICJFEIFFKQX2AO6GEQ,,,,,,,,,,,,,,0.04 Ounces,,,,,,,,,,,,,,,,,,,,Top Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,perfect for what i wanted,perfect for what i wanted  now i wont have run around looking for these and i get more than one for same price
5.0,REALLY EATS GEL POLISH OFF,"COULD NOT BELIEVE IT WAS REAL. eats nail polish off, incredible.",B07VHNLMW9,B07VHNLMW9,2019-10-28 18:32:30.816,True,0,1.9,All Beauty,88,,[],[],[],"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GQWGwAzRL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GQWGwAzRL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71GQWGwAzRL._SL256_.jpg'}]",AFR3IZLJEAZ3TOG3JPWZKW2TEBMQ,,,,,,,882235205302,,,,,,,,4.1 x 4.1 x 1.5 inches; 1.59 Ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,really eats gel polish off,could not believe it was real eats nail polish off incredible
